@PositionInEntry;SpikePoint;@Rank;@EarnedPointsTeam;@EarningsTotalTeam;Gender_x;Type;FirstName;LastName;FirstName2;LastName2;@DurationSet1;@DurationSet2;@DurationSet3;temperature_2m;precipitation;wind_speed_10m;rain;wind_gusts_10m;match_win;Standard_Namen;Standard_Namen_team2;@DurationSet3_indicator
9.916666666666666;13;8.695652173913043;195.65217391304347;66086.95652173914;0;4;Arash;Vakili;Bahman;Salemiinjehboroun;960.0;1080.0;660.0;26.3;0.0;2.6;0.0;20.5;0;A.Vakili/Salemi B.;Bourne/Crabb Tr.;1
9.916666666666666;26;8.695652173913043;195.65217391304347;66086.95652173914;0;4;Arash;Vakili;Bahman;Salemiinjehboroun;1320.0;1440.0;;21.6;0.0;30.5;0.0;57.2;0;A.Vakili/Salemi B.;Thole J./Wickler;0
9.916666666666666;8;8.695652173913043;195.65217391304347;66086.95652173914;0;4;Arash;Vakili;;;720.0;780.0;;16.4;0.0;22.9;0.0;47.5;1;A.Vakili/Salemi B.;Kavalo/Ntagengwa;0
9.916666666666666;17;8.695652173913043;195.65217391304347;66086.95652173914;0;4;Arash;Vakili;;;960.0;1080.0;540.0;17.5;0.0;20.9;0.0;41.0;0;A.Vakili/Salemi B.;Lupo/Nicolai;1
9.916666666666666;33;8.695652173913043;195.65217391304347;66086.95652173914;0;4;Arash;Vakili;Bahman;Salemiinjehboroun;1440.0;1140.0;780.0;29.4;0.0;22.6;0.0;49.3;0;A.Vakili/Salemi B.;Andre/George;1
9.916666666666666;40;8.695652173913043;195.65217391304347;66086.95652173914;0;4;Arash;Vakili;Bahman;Salemiinjehboroun;1440.0;1320.0;960.0;31.5;0.0;11.8;0.0;25.9;0;A.Vakili/Salemi B.;Samoilovs/Smedins;1
9.916666666666666;14;8.695652173913043;195.65217391304347;66086.95652173914;0;4;Arash;Vakili;Bahman;Salemiinjehboroun;1140.0;1260.0;;30.1;0.0;17.4;0.0;37.4;0;A.Vakili/Salemi B.;Dressler/Huber, A.;0
35.666666666666664;15;13.0;313.3333333333333;233333.3333333333;0;51;Assam Ahmed;Mahmoud;Abdallah;Ibrahim Nassim;1074.0;938.0;;19.0;0.0;7.9;0.0;16.2;0;Abdallah/M. Essam;Brouwer/Meeuwsen;0
35.666666666666664;15;13.0;313.3333333333333;233333.3333333333;0;51;Assam Ahmed;Mahmoud;Abdallah;Ibrahim Nassim;832.0;828.0;;17.8;0.0;16.9;0.0;24.1;0;Abdallah/M. Essam;Gavira/Herrera;0
35.666666666666664;19;13.0;313.3333333333333;233333.3333333333;0;51;Assam Ahmed;Mahmoud;Abdallah;Ibrahim Nassim;924.0;903.0;;15.9;0.0;20.6;0.0;31.3;0;Abdallah/M. Essam;Grimalt E./Grimalt M.;0
16.583333333333332;9;9.9;246.0;21500.0;0;52;Mohamed Ihab;Zaki;Abdallah;Ibrahim Nassim;960.0;840.0;;31.9;0.0;22.3;0.0;37.4;0;Abdallah/M. Ihab;Bryl/Łosiak;0
16.583333333333332;10;9.9;246.0;21500.0;0;52;Mohamed Ihab;Zaki;Abdallah;Ibrahim Nassim;900.0;840.0;;29.7;0.0;22.4;0.0;31.0;0;Abdallah/M. Ihab;Álvaro Filho/Evandro;0
71.0;16;19.0;300.0;160000.0;0;52;Alnakran ;Abdilla;Lerry John;Francisco;837.0;1062.0;;27.2;0.2;21.4;0.2;28.1;0;Abdilla/Francisco;Bello, Ja./Bello, Jo.;0
71.0;11;19.0;300.0;160000.0;0;52;Alnakran ;Abdilla;Lerry John;Francisco;716.0;1003.0;;26.9;0.1;23.7;0.1;33.1;0;Abdilla/Francisco;Berger T./Dressler;0
21.666666666666668;21;9.333333333333334;191.3333333333333;31666.666666666668;0;52;Jaron;Requinton;Alnakran ;Abdilla;1131.0;1094.0;;27.3;0.0;26.3;0.0;40.7;0;Abdilla/JARON;Barthelemy/Cattet;0
21.666666666666668;18;9.333333333333334;191.3333333333333;31666.666666666668;0;52;Jaron;Requinton;Alnakran ;Abdilla;1016.0;1016.0;;26.5;0.0;27.4;0.0;41.8;0;Abdilla/JARON;T. Poravid/T.Pithak;0
76.0;12;19.0;300.0;160000.0;0;52;Abduljalil;ALBLOOSHI;Amer;Almarzooqi;780.0;780.0;;31.5;0.0;17.8;0.0;29.2;0;Abduljalil/Amer;Crabb/Lotman;0
76.0;17;19.0;300.0;160000.0;0;52;Abduljalil;ALBLOOSHI;Amer;Almarzooqi;840.0;900.0;;27.0;0.0;6.8;0.0;10.1;0;Abduljalil/Amer;Pfretzschner, L./Sowa;0
19.866666666666667;25;12.166666666666666;291.3333333333333;147083.33333333334;0;52;Jacob Stein;Brinck;Kristoffer;Abell;1020.0;1020.0;900.0;24.3;0.0;13.0;0.0;28.4;1;Abell/Brinck;Campos/Pedrosa;1
19.866666666666667;34;12.166666666666666;291.3333333333333;147083.33333333334;0;52;Kristoffer;Abell;Jacob Stein;Brinck;1260.0;1200.0;;24.3;0.0;11.5;0.0;25.2;1;Abell/Brinck;Popov/Reznik;0
19.866666666666667;25;12.166666666666666;291.3333333333333;147083.33333333334;0;52;Jacob Stein;Brinck;Kristoffer;Abell;1260.0;1260.0;720.0;22.4;0.0;10.6;0.0;25.2;0;Abell/Brinck;Bryl/Łosiak;1
19.866666666666667;16;12.166666666666666;291.3333333333333;147083.33333333334;0;52;Jacob Stein;Brinck;Kristoffer;Abell;960.0;1020.0;;34.6;0.0;16.2;0.0;32.0;0;Abell/Brinck;Capogrosso N./Capogrosso T.;0
19.866666666666667;38;12.166666666666666;291.3333333333333;147083.33333333334;0;52;Kristoffer;Abell;Anass;Saber  ;1020.0;840.0;;28.9;0.0;13.0;0.0;36.4;1;Abell/Brinck;El Gharouti/Saber;0
19.866666666666667;16;12.166666666666666;291.3333333333333;147083.33333333334;0;52;Jacob Stein;Brinck;Kristoffer;Abell;840.0;1140.0;;41.6;0.0;5.4;0.0;26.3;0;Abell/Brinck;Luini/Penninga;0
34.333333333333336;36;18.33333333333333;173.33333333333334;113333.33333333331;0;4;Mohammed;Abicha;Oussama;El Azhari;1631.0;1190.0;848.0;15.6;0.0;9.2;0.0;22.0;0;Abicha/El Azhari;Sarabia/Virgen;1
34.333333333333336;18;18.33333333333333;173.33333333333334;113333.33333333331;0;4;Mohammed;Abicha;Oussama;El Azhari;1033.0;1060.0;;13.5;0.0;8.8;0.0;18.4;0;Abicha/El Azhari;Renato/Vitor Felipe;0
34.333333333333336;16;18.33333333333333;173.33333333333334;113333.33333333331;0;4;Mohammed;Abicha;Oussama;El Azhari;1068.0;988.0;;19.9;0.1;8.7;0.1;23.4;0;Abicha/El Azhari;Dearing/Schachter;0
44.0;7;19.0;480.0;170000.0;0;4;Mohammed;Abicha;Soufiane;El Gharouti;840.0;900.0;;24.0;0.0;25.6;0.0;50.0;0;Abicha/El Gharouti;Brouwer/Meeuwsen;0
44.0;16;19.0;480.0;170000.0;0;4;Mohammed;Abicha;Soufiane;El Gharouti;900.0;1080.0;;29.6;0.0;10.4;0.0;27.4;0;Abicha/El Gharouti;Nõlvak/Tiisaar;0
44.0;18;19.0;480.0;170000.0;0;4;Mohammed;Abicha;Soufiane;El Gharouti;1140.0;1020.0;;26.6;0.0;3.9;0.0;15.8;0;Abicha/El Gharouti;Sarabia/Virgen;0
13.97222222222222;15;5.032258064516129;135.48387096774192;36935.48387096774;0;4;Mohammed;Abicha;Zouheir;Elgraoui;1189.0;141.0;;22.3;0.0;11.2;0.0;25.9;0;Abicha/Elgraoui;Bryl/Fijalek;0
13.97222222222222;17;5.032258064516129;135.48387096774192;36935.48387096774;0;4;Mohammed;Abicha;Zouheir;Elgraoui;780.0;1080.0;;33.9;0.0;24.0;0.0;47.5;0;Abicha/Elgraoui;Plavins/Tocs;0
13.97222222222222;18;5.032258064516129;135.48387096774192;36935.48387096774;0;4;Zouheir;Elgraoui;Mohammed;Abicha;960.0;840.0;;17.2;0.0;27.5;0.0;54.4;0;Abicha/Elgraoui;Bergmann/Harms, Y.;0
13.97222222222222;16;5.032258064516129;135.48387096774192;36935.48387096774;0;5;Mohammed;Abicha;Zouheir;Elgraoui;1080.0;960.0;;29.2;0.0;19.2;0.0;34.9;0;Abicha/Elgraoui;Bryl/Fijalek;0
13.97222222222222;14;5.032258064516129;135.48387096774192;36935.48387096774;0;5;Mohammed;Abicha;Zouheir;Elgraoui;1020.0;1200.0;;27.5;0.2;22.0;0.2;43.2;0;Abicha/Elgraoui;Bruno Schmidt/Evandro;0
13.97222222222222;20;5.032258064516129;135.48387096774192;36935.48387096774;0;5;Mohammed;Abicha;Zouheir;Elgraoui;1020.0;900.0;;27.7;0.0;18.0;0.0;30.2;0;Abicha/Elgraoui;Grimalt E./Grimalt M.;0
13.97222222222222;31;5.032258064516129;135.48387096774192;36935.48387096774;0;52;Mohammed;Abicha;Zouheir;Elgraoui;1260.0;1020.0;;43.8;0.0;4.0;0.0;28.1;1;Abicha/Elgraoui;Dal Corso/Windisch;0
13.97222222222222;15;5.032258064516129;135.48387096774192;36935.48387096774;0;52;Mohammed;Abicha;Zouheir;Elgraoui;1020.0;1080.0;;35.4;0.0;22.5;0.0;40.7;0;Abicha/Elgraoui;Luini/Penninga;0
13.97222222222222;17;5.032258064516129;135.48387096774192;36935.48387096774;0;52;Mohammed;Abicha;Zouheir;Elgraoui;900.0;1140.0;;41.6;0.0;5.4;0.0;26.3;0;Abicha/Elgraoui;Mermer/Urlu;0
13.97222222222222;22;5.032258064516129;135.48387096774192;36935.48387096774;0;5;Mohammed;Abicha;Zouheir;Elgraoui;1256.0;947.0;;18.6;0.1;8.9;0.1;16.6;0;Abicha/Elgraoui;Andre/George;0
13.97222222222222;25;5.032258064516129;135.48387096774192;36935.48387096774;0;5;Mohammed;Abicha;Zouheir;Elgraoui;1061.0;1897.0;;33.9;0.0;4.4;0.0;15.1;0;Abicha/Elgraoui;Benesh/Partain;0
13.97222222222222;10;5.032258064516129;135.48387096774192;36935.48387096774;0;5;Mohammed;Abicha;Zouheir;Elgraoui;1128.0;960.0;;28.5;0.0;11.2;0.0;25.6;0;Abicha/Elgraoui;Alayo/Diaz;0
12.7;9;9.666666666666666;170.88888888888889;17777.777777777777;0;52;Adam;Naseem;Sajid;Ismail;840.0;1140.0;;25.9;0.3;34.3;0.3;50.0;0;Adam/Ismail;Evandro/Vinicius;0
12.7;15;9.666666666666666;170.88888888888889;17777.777777777777;0;52;Adam;Naseem;Sajid;Ismail;1320.0;720.0;;26.5;0.3;38.0;0.3;54.0;0;Adam/Ismail;J. Surin/N. Banlue;0
7.0;37;9.0;600.0;600000.0;0;51;Adelmo ;Goncalves Folha Neto;Andre;Loyola Stein;1136.0;1096.0;540.0;32.7;0.0;9.4;0.0;24.5;1;Adelmo/Andre;Fokerots/Plavins;1
7.0;30;9.0;600.0;600000.0;0;51;Adelmo ;Goncalves Folha Neto;Andre;Loyola Stein;983.0;1156.0;827.0;26.8;0.4;2.4;0.4;16.9;0;Adelmo/Andre;Mol, A./Sørum, C.;1
7.0;23;9.0;600.0;600000.0;0;51;Adelmo ;Goncalves Folha Neto;Andre;Loyola Stein;931.0;1205.0;;28.8;0.3;2.1;0.3;11.5;1;Adelmo/Andre;Huster/Just;0
7.0;38;9.0;600.0;600000.0;0;51;Adelmo ;Goncalves Folha Neto;Andre;Loyola Stein;1071.0;945.0;879.0;23.1;0.0;15.3;0.0;32.4;0;Adelmo/Andre;Popov/Reznik;1
41.36666666666667;21;13.5;247.25;71250.0;0;52;Adelmo ;Goncalves Folha Neto;Mateus;De Paula Dultra;894.0;1140.0;;31.5;0.0;20.0;0.0;52.2;1;Adelmo/Mateus;Cottafava/Dal Corso;0
41.36666666666667;37;13.5;247.25;71250.0;0;52;Adelmo ;Goncalves Folha Neto;Mateus;De Paula Dultra;1050.0;1048.0;536.0;28.8;0.0;7.8;0.0;29.5;1;Adelmo/Mateus;Bedritis/Rinkevics;1
41.36666666666667;25;13.5;247.25;71250.0;0;52;Mateus;De Paula Dultra;Adelmo ;Goncalves Folha Neto;1018.0;968.0;;32.2;0.0;9.9;0.0;31.0;1;Adelmo/Mateus;Immers/Penninga;0
41.36666666666667;32;13.5;247.25;71250.0;0;52;Adelmo ;Goncalves Folha Neto;Mateus;De Paula Dultra;1311.0;1052.0;716.0;30.7;0.0;19.9;0.0;40.3;0;Adelmo/Mateus;Friedli/Haussener;1
25.03703703703704;22;15.56;386.72;216800.0;0;52;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;1260.0;1200.0;;22.6;0.0;7.2;0.0;25.9;0;Adrielson/Arthur;Bryl/Łosiak;0
25.03703703703704;25;15.56;386.72;216800.0;0;52;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;1140.0;1200.0;;20.9;0.0;11.4;0.0;28.8;0;Adrielson/Arthur;Breer/Krattiger;0
25.03703703703704;23;15.56;386.72;216800.0;0;51;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;960.0;900.0;;29.7;0.1;10.5;0.1;29.5;0;Adrielson/Arthur;Berntsen/Mol, H.;0
25.03703703703704;24;15.56;386.72;216800.0;0;51;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;1140.0;1020.0;;23.0;0.0;6.3;0.0;11.2;0;Adrielson/Arthur;Ermacora/Pristauz;0
25.03703703703704;33;15.56;386.72;216800.0;0;51;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;1380.0;1320.0;780.0;29.2;0.0;11.2;0.0;29.9;0;Adrielson/Arthur;Renato/Vitor Felipe;1
25.03703703703704;31;15.56;386.72;216800.0;0;52;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;1196.0;764.0;666.0;26.4;0.0;16.9;0.0;32.0;0;Adrielson/Arthur;Nõlvak/Tiisaar;1
25.03703703703704;38;15.56;386.72;216800.0;0;52;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;1237.0;1170.0;927.0;23.5;0.0;14.5;0.0;33.5;0;Adrielson/Arthur;Hörl/Horst;1
25.03703703703704;29;15.56;386.72;216800.0;0;51;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;1122.0;1361.0;722.0;27.8;0.0;16.5;0.0;35.3;0;Adrielson/Arthur;Boermans/de Groot;1
25.03703703703704;35;15.56;386.72;216800.0;0;51;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;1282.0;1282.0;890.0;31.0;0.0;16.4;0.0;37.4;1;Adrielson/Arthur;Guto/Pedro Solberg;1
25.03703703703704;26;15.56;386.72;216800.0;0;51;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;1148.0;1190.0;;26.4;0.0;7.9;0.0;14.8;0;Adrielson/Arthur;Perusic/Schweiner;0
25.03703703703704;30;15.56;386.72;216800.0;0;51;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;1138.0;1048.0;796.0;30.6;0.0;18.8;0.0;41.0;1;Adrielson/Arthur;Brouwer/Meeuwsen;1
25.03703703703704;26;15.56;386.72;216800.0;0;51;Arthur;Da Silva Mariano;Adrielson ;Dos Santos Silva;1275.0;1086.0;;25.8;0.0;11.5;0.0;21.6;0;Adrielson/Arthur;Andre/George;0
25.03703703703704;28;15.56;386.72;216800.0;0;51;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;1210.0;1185.0;;26.3;0.0;12.8;0.0;27.4;1;Adrielson/Arthur;Andre/George;0
25.03703703703704;31;15.56;386.72;216800.0;0;51;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;1476.0;1238.0;;31.0;0.0;18.2;0.0;34.9;0;Adrielson/Arthur;Bryl/Łosiak;0
25.03703703703704;21;15.56;386.72;216800.0;0;51;Arthur;Da Silva Mariano;Adrielson ;Dos Santos Silva;1059.0;1027.0;;25.2;0.0;18.4;0.0;38.9;0;Adrielson/Arthur;Gavira/Herrera;0
25.03703703703704;28;15.56;386.72;216800.0;0;51;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;1165.0;937.0;;20.1;0.0;20.2;0.0;43.9;1;Adrielson/Arthur;Gavira/Herrera;0
25.03703703703704;20;15.56;386.72;216800.0;0;51;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;790.0;1113.0;;20.5;0.0;17.1;0.0;29.9;0;Adrielson/Arthur;Mol, A./Sørum, C.;0
25.03703703703704;33;15.56;386.72;216800.0;0;51;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;1061.0;1035.0;985.0;19.1;0.0;15.7;0.0;38.9;0;Adrielson/Arthur;Luini/Penninga;1
25.03703703703704;25;15.56;386.72;216800.0;0;51;Arthur;Da Silva Mariano;Adrielson ;Dos Santos Silva;1233.0;1336.0;;26.4;0.0;22.2;0.0;41.8;1;Adrielson/Arthur;Arthur Lanci/Evandro;0
25.03703703703704;20;15.56;386.72;216800.0;0;51;Arthur;Da Silva Mariano;Adrielson ;Dos Santos Silva;932.0;979.0;;27.1;0.0;15.2;0.0;30.2;0;Adrielson/Arthur;Boermans/de Groot;0
25.03703703703704;21;15.56;386.72;216800.0;0;51;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;956.0;1215.0;;26.8;0.0;12.6;0.0;28.8;1;Adrielson/Arthur;Sedlak/Sepka;0
25.03703703703704;28;15.56;386.72;216800.0;0;51;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;990.0;1288.0;759.0;29.9;0.0;16.4;0.0;37.1;1;Adrielson/Arthur;Amieva/Bueno;1
25.03703703703704;20;15.56;386.72;216800.0;0;51;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;995.0;1065.0;;25.5;0.0;12.1;0.0;23.0;0;Adrielson/Arthur;Åhman/Hellvig;0
25.03703703703704;27;15.56;386.72;216800.0;0;51;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;1062.0;1045.0;;30.6;0.0;16.3;0.0;37.8;1;Adrielson/Arthur;Campos/Pedrosa;0
25.03703703703704;16;15.56;386.72;216800.0;0;51;Arthur;Da Silva Mariano;Adrielson ;Dos Santos Silva;957.0;1079.0;;25.7;0.0;14.5;0.0;28.4;0;Adrielson/Arthur;Ahmed/Cherif;0
25.03703703703704;22;15.56;386.72;216800.0;0;51;Arthur;Da Silva Mariano;Adrielson ;Dos Santos Silva;1170.0;1063.0;;29.8;0.0;5.2;0.0;9.0;1;Adrielson/Arthur;Popov/Reznik;0
25.03703703703704;31;15.56;386.72;216800.0;0;51;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;977.0;1005.0;922.0;29.5;0.0;2.5;0.0;17.3;0;Adrielson/Arthur;Capogrosso N./Capogrosso T.;1
25.03703703703704;37;15.56;386.72;216800.0;0;51;Arthur;Da Silva Mariano;Adrielson ;Dos Santos Silva;1203.0;888.0;852.0;24.2;0.0;15.3;0.0;33.5;0;Adrielson/Arthur;Fokerots/Plavins;1
25.03703703703704;17;15.56;386.72;216800.0;0;51;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;1002.0;1067.0;;33.6;0.0;17.0;0.0;42.5;0;Adrielson/Arthur;Perusic/Schweiner;0
25.03703703703704;19;15.56;386.72;216800.0;0;51;Arthur;Da Silva Mariano;Adrielson ;Dos Santos Silva;1187.0;1271.0;;30.3;0.0;19.0;0.0;45.0;0;Adrielson/Arthur;Bryl/Łosiak;0
25.03703703703704;22;15.56;386.72;216800.0;0;51;Arthur;Da Silva Mariano;Adrielson ;Dos Santos Silva;990.0;1247.0;;25.8;0.0;11.5;0.0;13.3;0;Adrielson/Arthur;Pfretzschner, L./Winter;0
25.03703703703704;22;15.56;386.72;216800.0;0;51;Arthur;Da Silva Mariano;Adrielson ;Dos Santos Silva;1034.0;995.0;;23.5;0.0;13.4;0.0;19.1;0;Adrielson/Arthur;Fokerots/Plavins;0
25.03703703703704;26;15.56;386.72;216800.0;0;51;Arthur;Da Silva Mariano;Adrielson ;Dos Santos Silva;1185.0;1164.0;;32.2;0.0;7.8;0.0;26.3;0;Adrielson/Arthur;Budinger/Evans;0
25.03703703703704;26;15.56;386.72;216800.0;0;51;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;941.0;1189.0;;28.4;0.1;9.4;0.1;24.8;1;Adrielson/Arthur;Campos/Pedrosa;0
25.03703703703704;25;15.56;386.72;216800.0;0;51;Arthur;Da Silva Mariano;Adrielson ;Dos Santos Silva;968.0;1065.0;;29.7;0.0;2.6;0.0;14.8;0;Adrielson/Arthur;Carracher/Nicolaidis;0
3.4693877551020407;23;4.425531914893617;503.48936170212767;1504255.319148936;1;4;Eduarda;Santos Lisboa;Agatha;Bednarczuk;900.0;960.0;;20.4;0.0;9.4;0.0;25.2;1;Agatha/Duda;Leila/Maylen;0
3.4693877551020407;27;4.425531914893617;503.48936170212767;1504255.319148936;1;4;Eduarda;Santos Lisboa;Agatha;Bednarczuk;960.0;1260.0;;30.5;0.0;17.3;0.0;34.6;1;Agatha/Duda;Ishii/Murakami;0
3.4693877551020407;23;4.425531914893617;503.48936170212767;1504255.319148936;1;4;Eduarda;Santos Lisboa;Agatha;Bednarczuk;1080.0;1020.0;;20.1;0.0;29.1;0.0;58.3;1;Agatha/Duda;Wang/X. Y. Xia;0
3.4693877551020407;34;4.425531914893617;503.48936170212767;1504255.319148936;1;4;Agatha;Bednarczuk;Eduarda;Santos Lisboa;1320.0;1320.0;;16.7;0.0;21.6;0.0;42.5;1;Agatha/Duda;Sweat/Walsh Jennings;0
3.4693877551020407;35;4.425531914893617;503.48936170212767;1504255.319148936;1;4;Eduarda;Santos Lisboa;Agatha;Bednarczuk;1080.0;960.0;1020.0;18.9;0.1;23.4;0.1;45.0;0;Agatha/Duda;Kholomina/Makroguzova;1
3.4693877551020407;26;4.425531914893617;503.48936170212767;1504255.319148936;1;33;Eduarda;Santos Lisboa;Agatha;Bednarczuk;1260.0;1080.0;;23.0;0.0;4.6;0.0;19.1;1;Agatha/Duda;Menegatti/Orsi Toth, V.;0
3.4693877551020407;33;4.425531914893617;503.48936170212767;1504255.319148936;1;33;Eduarda;Santos Lisboa;Agatha;Bednarczuk;1140.0;1080.0;;25.5;0.0;4.4;0.0;17.3;1;Agatha/Duda;Melissa/Pavan;0
3.4693877551020407;37;4.425531914893617;503.48936170212767;1504255.319148936;1;33;Agatha;Bednarczuk;Eduarda;Santos Lisboa;1020.0;1260.0;960.0;22.8;0.0;8.4;0.0;22.3;1;Agatha/Duda;Ana Patrícia/Rebecca;1
3.4693877551020407;27;4.425531914893617;503.48936170212767;1504255.319148936;1;33;Eduarda;Santos Lisboa;Agatha;Bednarczuk;1260.0;1320.0;;21.7;0.0;14.0;0.0;24.5;0;Agatha/Duda;Kozuch/Ludwig;0
3.4693877551020407;23;4.425531914893617;503.48936170212767;1504255.319148936;1;5;Agatha;Bednarczuk;Eduarda;Santos Lisboa;1440.0;1020.0;;30.3;0.0;9.7;0.0;21.6;1;Agatha/Duda;Gallay/Pereyra;0
3.4693877551020407;24;4.425531914893617;503.48936170212767;1504255.319148936;1;5;Agatha;Bednarczuk;Eduarda;Santos Lisboa;1200.0;1080.0;;25.4;0.1;7.8;0.1;10.8;0;Agatha/Duda;Wang/X. Y. Xia;0
3.4693877551020407;28;4.425531914893617;503.48936170212767;1504255.319148936;1;5;Agatha;Bednarczuk;Eduarda;Santos Lisboa;1320.0;1200.0;;26.2;0.0;22.6;0.0;33.1;1;Agatha/Duda;Bansley/Brandie;0
3.4693877551020407;36;4.425531914893617;503.48936170212767;1504255.319148936;1;5;Agatha;Bednarczuk;Eduarda;Santos Lisboa;1380.0;1380.0;1020.0;27.7;0.0;24.5;0.0;42.8;0;Agatha/Duda;Kozuch/Ludwig;1
7.833333333333333;28;8.125;600.8333333333334;665625.0;1;51;Rebecca Cavalcante Barbosa;Silva;Agatha;Bednarczuk;1618.0;894.0;;20.6;0.0;5.4;0.0;15.8;0;Agatha/Rebecca;Hermannova/Stochlova;0
7.833333333333333;14;8.125;600.8333333333334;665625.0;1;51;Agatha;Bednarczuk;Rebecca Cavalcante Barbosa;Silva;943.0;789.0;;24.2;0.0;13.4;0.0;25.2;0;Agatha/Rebecca;Brunner/Hüberli;0
7.833333333333333;23;8.125;600.8333333333334;665625.0;1;51;Rebecca Cavalcante Barbosa;Silva;Agatha;Bednarczuk;1231.0;1072.0;;19.6;0.0;18.6;0.0;35.6;0;Agatha/Rebecca;Brandie/Melissa;0
7.833333333333333;17;8.125;600.8333333333334;665625.0;1;51;Rebecca Cavalcante Barbosa;Silva;Agatha;Bednarczuk;786.0;1007.0;;18.5;0.0;7.0;0.0;31.7;0;Agatha/Rebecca;Ana Patrícia/Duda;0
7.833333333333333;26;8.125;600.8333333333334;665625.0;1;51;Rebecca Cavalcante Barbosa;Silva;Agatha;Bednarczuk;1225.0;1011.0;;16.6;0.0;5.5;0.0;23.0;0;Agatha/Rebecca;Flint/Scoles;0
7.833333333333333;35;8.125;600.8333333333334;665625.0;1;51;Agatha;Bednarczuk;Rebecca Cavalcante Barbosa;Silva;848.0;1111.0;820.0;23.6;0.0;7.1;0.0;29.5;1;Agatha/Rebecca;Cannon/Sponcil;1
7.833333333333333;24;8.125;600.8333333333334;665625.0;1;51;Rebecca Cavalcante Barbosa;Silva;Agatha;Bednarczuk;1097.0;1087.0;;19.3;0.0;3.9;0.0;15.5;0;Agatha/Rebecca;Cheng/Hughes;0
7.833333333333333;23;8.125;600.8333333333334;665625.0;1;51;Agatha;Bednarczuk;Rebecca Cavalcante Barbosa;Silva;1112.0;771.0;;21.6;7.1;6.5;7.1;14.4;0;Agatha/Rebecca;Ana Patrícia/Duda;0
7.833333333333333;28;8.125;600.8333333333334;665625.0;1;51;Rebecca Cavalcante Barbosa;Silva;Agatha;Bednarczuk;1051.0;1098.0;;24.8;0.2;13.7;0.2;29.2;1;Agatha/Rebecca;Sliwka/Wachowicz;0
7.833333333333333;34;8.125;600.8333333333334;665625.0;1;51;Agatha;Bednarczuk;Rebecca Cavalcante Barbosa;Silva;1086.0;1174.0;860.0;27.1;0.0;21.1;0.0;40.7;0;Agatha/Rebecca;Naraphornrapat/Worapeerachayakorn;1
7.833333333333333;34;8.125;600.8333333333334;665625.0;1;51;Agatha;Bednarczuk;Rebecca Cavalcante Barbosa;Silva;891.0;1460.0;;18.4;0.0;10.2;0.0;20.9;1;Agatha/Rebecca;McBain/Pavan;0
7.833333333333333;21;8.125;600.8333333333334;665625.0;1;51;Rebecca Cavalcante Barbosa;Silva;Agatha;Bednarczuk;1150.0;981.0;;17.0;0.4;4.7;0.4;9.4;0;Agatha/Rebecca;X. Y. Xia/Xue;0
7.833333333333333;30;8.125;600.8333333333334;665625.0;1;52;Rebecca Cavalcante Barbosa;Silva;Agatha;Bednarczuk;955.0;1021.0;721.0;21.5;0.0;13.2;0.0;26.3;1;Agatha/Rebecca;McBain/Pavan;1
7.833333333333333;17;8.125;600.8333333333334;665625.0;1;52;Rebecca Cavalcante Barbosa;Silva;Agatha;Bednarczuk;1087.0;1209.0;;23.3;0.0;21.4;0.0;40.0;0;Agatha/Rebecca;Flint/Scoles;0
7.833333333333333;39;8.125;600.8333333333334;665625.0;1;52;Agatha;Bednarczuk;Rebecca Cavalcante Barbosa;Silva;1054.0;1000.0;689.0;21.7;0.0;18.1;0.0;36.0;1;Agatha/Rebecca;Ahtiainen/Lahti;1
7.833333333333333;19;8.125;600.8333333333334;665625.0;1;52;Rebecca Cavalcante Barbosa;Silva;Agatha;Bednarczuk;966.0;926.0;;20.9;0.0;22.8;0.0;42.8;1;Agatha/Rebecca;Sliwka/Wachowicz;0
