@PositionInEntry;@Rank;@EarnedPointsTeam;@EarningsTotalTeam;Gender_x;Type;SpikeFault;SpikePoint;ServeFault;ServePoint;ServeTotal;BlockPoint;BlockTotal;DigTotal;ReceptionFault;SpikeTotal;@LocalDate;@LocalTime;FederationCode_y;FirstName;LastName;FirstName2;LastName2;@DurationSet1;@DurationSet2;@DurationSet3;temperature_2m;precipitation;wind_speed_10m;rain;wind_gusts_10m;TeamFault_team;match_win;Team1;Team2;@DurationSet3_indicator
9.916666666666666;8.695652173913043;195.65217391304347;66086.95652173914;0;4;2;13;1;2;21;3;3;0;0;22;2019-06-29;13:00:00;IRI;Arash;Vakili;Bahman;Salemiinjehboroun;960.0;1080.0;660.0;26.3;0.0;2.6;0.0;20.5;10.0;0;A.Vakili/Salemi B.;Bourne/Crabb Tr.;1
9.916666666666666;8.695652173913043;195.65217391304347;66086.95652173914;0;4;7;26;7;2;38;2;2;0;0;48;2019-07-01;15:00:00;IRI;Arash;Vakili;Bahman;Salemiinjehboroun;1320.0;1440.0;;21.6;0.0;30.5;0.0;57.2;25.0;0;A.Vakili/Salemi B.;Thole J./Wickler;0
9.916666666666666;8.695652173913043;195.65217391304347;66086.95652173914;0;4;0;8;1;2;10;0;0;0;0;9;2019-07-02;18:00:00;IRI;Arash;Vakili;;;720.0;780.0;;16.4;0.0;22.9;0.0;47.5;5.0;1;A.Vakili/Salemi B.;Kavalo/Ntagengwa;0
9.916666666666666;8.695652173913043;195.65217391304347;66086.95652173914;0;4;10;17;3;0;23;0;0;0;0;33;2019-07-04;11:00:00;IRI;Arash;Vakili;;;960.0;1080.0;540.0;17.5;0.0;20.9;0.0;41.0;30.0;0;A.Vakili/Salemi B.;Lupo/Nicolai;1
9.916666666666666;8.695652173913043;195.65217391304347;66086.95652173914;0;4;21;33;4;0;45;2;2;0;1;81;2022-06-10;15:00:00;IRI;Arash;Vakili;Bahman;Salemiinjehboroun;1440.0;1140.0;780.0;29.4;0.0;22.6;0.0;49.3;33.0;0;A.Vakili/Salemi B.;Andre/George;1
9.916666666666666;8.695652173913043;195.65217391304347;66086.95652173914;0;4;13;40;6;1;54;2;2;0;0;71;2022-06-11;14:00:00;IRI;Arash;Vakili;Bahman;Salemiinjehboroun;1440.0;1320.0;960.0;31.5;0.0;11.8;0.0;25.9;42.0;0;A.Vakili/Salemi B.;Samoilovs/Smedins;1
9.916666666666666;8.695652173913043;195.65217391304347;66086.95652173914;0;4;10;14;6;3;32;2;2;0;1;43;2022-06-13;15:00:00;IRI;Arash;Vakili;Bahman;Salemiinjehboroun;1140.0;1260.0;;30.1;0.0;17.4;0.0;37.4;15.0;0;A.Vakili/Salemi B.;Dressler/Huber, A.;0
35.666666666666664;13.0;313.3333333333333;233333.3333333333;0;51;5;15;1;0;35;6;14;9;5;34;2023-02-02;17:00:00;QAT;Assam Ahmed;Mahmoud;Abdallah;Ibrahim Nassim;1074.0;938.0;;19.0;0.0;7.9;0.0;16.2;10.0;0;Abdallah/M. Essam;Brouwer/Meeuwsen;0
35.666666666666664;13.0;313.3333333333333;233333.3333333333;0;51;9;15;3;1;21;2;7;11;3;43;2023-02-02;21:00:00;QAT;Assam Ahmed;Mahmoud;Abdallah;Ibrahim Nassim;832.0;828.0;;17.8;0.0;16.9;0.0;24.1;18.0;0;Abdallah/M. Essam;Gavira/Herrera;0
35.666666666666664;13.0;313.3333333333333;233333.3333333333;0;51;7;19;6;0;26;3;16;18;1;50;2023-02-03;21:30:00;QAT;Assam Ahmed;Mahmoud;Abdallah;Ibrahim Nassim;924.0;903.0;;15.9;0.0;20.6;0.0;31.3;9.0;0;Abdallah/M. Essam;Grimalt E./Grimalt M.;0
16.583333333333332;9.9;246.0;21500.0;0;52;13;9;8;1;28;3;3;0;3;33;2022-05-06;15:50:00;QAT;Mohamed Ihab;Zaki;Abdallah;Ibrahim Nassim;960.0;840.0;;31.9;0.0;22.3;0.0;37.4;18.0;0;Abdallah/M. Ihab;Bryl/Łosiak;0
16.583333333333332;9.9;246.0;21500.0;0;52;9;10;3;1;23;2;2;0;9;28;2022-05-06;22:00:00;QAT;Mohamed Ihab;Zaki;Abdallah;Ibrahim Nassim;900.0;840.0;;29.7;0.0;22.4;0.0;31.0;10.0;0;Abdallah/M. Ihab;Álvaro Filho/Evandro;0
71.0;19.0;300.0;160000.0;0;52;11;16;2;0;27;1;10;11;3;38;2024-11-29;11:00:00;PHI;Alnakran ;Abdilla;Lerry John;Francisco;837.0;1062.0;;27.2;0.2;21.4;0.2;28.1;5.0;0;Abdilla/Francisco;Bello, Ja./Bello, Jo.;0
71.0;19.0;300.0;160000.0;0;52;10;11;2;0;19;0;6;13;7;28;2024-11-29;17:00:00;PHI;Alnakran ;Abdilla;Lerry John;Francisco;716.0;1003.0;;26.9;0.1;23.7;0.1;33.1;11.0;0;Abdilla/Francisco;Berger T./Dressler;0
21.666666666666668;9.333333333333334;191.3333333333333;31666.666666666668;0;52;14;21;3;1;36;4;11;12;0;42;2023-12-01;13:00:00;PHI;Jaron;Requinton;Alnakran ;Abdilla;1131.0;1094.0;;27.3;0.0;26.3;0.0;40.7;12.0;0;Abdilla/JARON;Barthelemy/Cattet;0
21.666666666666668;9.333333333333334;191.3333333333333;31666.666666666668;0;52;12;18;7;4;32;1;8;16;4;48;2023-12-01;20:00:00;PHI;Jaron;Requinton;Alnakran ;Abdilla;1016.0;1016.0;;26.5;0.0;27.4;0.0;41.8;10.0;0;Abdilla/JARON;T. Poravid/T.Pithak;0
76.0;19.0;300.0;160000.0;0;52;8;12;7;0;24;1;1;0;4;43;2022-10-28;15:00:00;UAE;Abduljalil;ALBLOOSHI;Amer;Almarzooqi;780.0;780.0;;31.5;0.0;17.8;0.0;29.2;23.0;0;Abduljalil/Amer;Crabb/Lotman;0
76.0;19.0;300.0;160000.0;0;52;11;17;0;0;25;2;2;0;4;42;2022-10-28;21:00:00;UAE;Abduljalil;ALBLOOSHI;Amer;Almarzooqi;840.0;900.0;;27.0;0.0;6.8;0.0;10.1;17.0;0;Abduljalil/Amer;Pfretzschner, L./Sowa;0
19.866666666666667;12.166666666666666;291.3333333333333;147083.33333333334;0;52;5;25;3;5;48;5;5;0;2;57;2022-07-15;12:40:00;DEN;Jacob Stein;Brinck;Kristoffer;Abell;1020.0;1020.0;900.0;24.3;0.0;13.0;0.0;28.4;34.0;1;Abell/Brinck;Campos/Pedrosa;1
19.866666666666667;12.166666666666666;291.3333333333333;147083.33333333334;0;52;10;34;4;2;44;1;1;0;1;65;2022-07-15;17:00:00;DEN;Kristoffer;Abell;Jacob Stein;Brinck;1260.0;1200.0;;24.3;0.0;11.5;0.0;25.2;26.0;1;Abell/Brinck;Popov/Reznik;0
19.866666666666667;12.166666666666666;291.3333333333333;147083.33333333334;0;52;12;25;6;2;48;8;8;0;1;61;2022-07-16;11:00:00;DEN;Jacob Stein;Brinck;Kristoffer;Abell;1260.0;1260.0;720.0;22.4;0.0;10.6;0.0;25.2;36.0;0;Abell/Brinck;Bryl/Łosiak;1
19.866666666666667;12.166666666666666;291.3333333333333;147083.33333333334;0;52;14;16;2;2;32;3;3;0;1;42;2022-07-22;12:00:00;DEN;Jacob Stein;Brinck;Kristoffer;Abell;960.0;1020.0;;34.6;0.0;16.2;0.0;32.0;18.0;0;Abell/Brinck;Capogrosso N./Capogrosso T.;0
19.866666666666667;12.166666666666666;291.3333333333333;147083.33333333334;0;52;8;38;3;1;52;4;4;0;1;74;2022-07-22;18:30:00;DEN;Kristoffer;Abell;Anass;Saber  ;1020.0;840.0;;28.9;0.0;13.0;0.0;36.4;20.0;1;Abell/Brinck;El Gharouti/Saber;0
19.866666666666667;12.166666666666666;291.3333333333333;147083.33333333334;0;52;4;16;3;0;28;1;3;0;4;36;2022-07-23;12:00:00;DEN;Jacob Stein;Brinck;Kristoffer;Abell;840.0;1140.0;;41.6;0.0;5.4;0.0;26.3;30.0;0;Abell/Brinck;Luini/Penninga;0
34.333333333333336;18.33333333333333;173.33333333333334;113333.33333333331;0;4;18;36;2;1;52;5;17;31;1;75;2023-10-06;20:00:00;MAR;Mohammed;Abicha;Oussama;El Azhari;1631.0;1190.0;848.0;15.6;0.0;9.2;0.0;22.0;21.0;0;Abicha/El Azhari;Sarabia/Virgen;1
34.333333333333336;18.33333333333333;173.33333333333334;113333.33333333331;0;4;9;18;3;1;29;3;11;13;1;44;2023-10-08;21:00:00;MAR;Mohammed;Abicha;Oussama;El Azhari;1033.0;1060.0;;13.5;0.0;8.8;0.0;18.4;18.0;0;Abicha/El Azhari;Renato/Vitor Felipe;0
34.333333333333336;18.33333333333333;173.33333333333334;113333.33333333331;0;4;5;16;8;1;30;2;8;11;2;39;2023-10-09;16:30:00;MAR;Mohammed;Abicha;Oussama;El Azhari;1068.0;988.0;;19.9;0.1;8.7;0.1;23.4;11.0;0;Abicha/El Azhari;Dearing/Schachter;0
44.0;19.0;480.0;170000.0;0;4;9;7;3;2;22;2;2;0;7;31;2022-06-10;09:00:00;MAR;Mohammed;Abicha;Soufiane;El Gharouti;840.0;900.0;;24.0;0.0;25.6;0.0;50.0;23.0;0;Abicha/El Gharouti;Brouwer/Meeuwsen;0
44.0;19.0;480.0;170000.0;0;4;7;16;0;2;30;1;1;0;0;43;2022-06-11;11:00:00;MAR;Mohammed;Abicha;Soufiane;El Gharouti;900.0;1080.0;;29.6;0.0;10.4;0.0;27.4;17.0;0;Abicha/El Gharouti;Nõlvak/Tiisaar;0
44.0;19.0;480.0;170000.0;0;4;6;18;3;2;34;0;0;0;0;45;2022-06-13;09:00:00;MAR;Mohammed;Abicha;Soufiane;El Gharouti;1140.0;1020.0;;26.6;0.0;3.9;0.0;15.8;33.0;0;Abicha/El Gharouti;Sarabia/Virgen;0
13.97222222222222;5.032258064516129;135.48387096774192;36935.48387096774;0;4;8;15;5;1;32;3;3;0;0;37;2019-06-28;16:00:00;MAR;Mohammed;Abicha;Zouheir;Elgraoui;1189.0;141.0;;22.3;0.0;11.2;0.0;25.9;29.0;0;Abicha/Elgraoui;Bryl/Fijalek;0
13.97222222222222;5.032258064516129;135.48387096774192;36935.48387096774;0;4;7;17;3;0;28;0;0;0;0;47;2019-06-30;13:00:00;MAR;Mohammed;Abicha;Zouheir;Elgraoui;780.0;1080.0;;33.9;0.0;24.0;0.0;47.5;19.0;0;Abicha/Elgraoui;Plavins/Tocs;0
13.97222222222222;5.032258064516129;135.48387096774192;36935.48387096774;0;4;7;18;5;1;34;3;3;0;0;39;2019-07-02;16:00:00;MAR;Zouheir;Elgraoui;Mohammed;Abicha;960.0;840.0;;17.2;0.0;27.5;0.0;54.4;30.0;0;Abicha/Elgraoui;Bergmann/Harms, Y.;0
13.97222222222222;5.032258064516129;135.48387096774192;36935.48387096774;0;5;0;16;3;3;35;1;1;5;0;53;2021-07-25;16:00:00;MAR;Mohammed;Abicha;Zouheir;Elgraoui;1080.0;960.0;;29.2;0.0;19.2;0.0;34.9;0.0;0;Abicha/Elgraoui;Bryl/Fijalek;0
13.97222222222222;5.032258064516129;135.48387096774192;36935.48387096774;0;5;0;14;7;1;40;1;1;7;0;44;2021-07-27;15:00:00;MAR;Mohammed;Abicha;Zouheir;Elgraoui;1020.0;1200.0;;27.5;0.2;22.0;0.2;43.2;0.0;0;Abicha/Elgraoui;Bruno Schmidt/Evandro;0
13.97222222222222;5.032258064516129;135.48387096774192;36935.48387096774;0;5;0;20;6;0;33;0;0;8;0;64;2021-07-30;11:00:00;MAR;Mohammed;Abicha;Zouheir;Elgraoui;1020.0;900.0;;27.7;0.0;18.0;0.0;30.2;0.0;0;Abicha/Elgraoui;Grimalt E./Grimalt M.;0
13.97222222222222;5.032258064516129;135.48387096774192;36935.48387096774;0;52;8;31;3;1;45;6;6;0;1;50;2022-07-22;11:00:00;MAR;Mohammed;Abicha;Zouheir;Elgraoui;1260.0;1020.0;;43.8;0.0;4.0;0.0;28.1;32.0;1;Abicha/Elgraoui;Dal Corso/Windisch;0
13.97222222222222;5.032258064516129;135.48387096774192;36935.48387096774;0;52;4;15;5;0;33;5;5;0;2;40;2022-07-22;16:50:00;MAR;Mohammed;Abicha;Zouheir;Elgraoui;1020.0;1080.0;;35.4;0.0;22.5;0.0;40.7;20.0;0;Abicha/Elgraoui;Luini/Penninga;0
13.97222222222222;5.032258064516129;135.48387096774192;36935.48387096774;0;52;12;17;2;1;29;3;3;0;1;48;2022-07-23;12:00:00;MAR;Mohammed;Abicha;Zouheir;Elgraoui;900.0;1140.0;;41.6;0.0;5.4;0.0;26.3;27.0;0;Abicha/Elgraoui;Mermer/Urlu;0
13.97222222222222;5.032258064516129;135.48387096774192;36935.48387096774;0;5;10;22;7;0;36;0;0;9;0;82;2024-07-27;19:00:00;MAR;Mohammed;Abicha;Zouheir;Elgraoui;1256.0;947.0;;18.6;0.1;8.9;0.1;16.6;0.0;0;Abicha/Elgraoui;Andre/George;0
13.97222222222222;5.032258064516129;135.48387096774192;36935.48387096774;0;5;4;25;7;0;47;1;1;7;0;72;2024-07-30;15:00:00;MAR;Mohammed;Abicha;Zouheir;Elgraoui;1061.0;1897.0;;33.9;0.0;4.4;0.0;15.1;0.0;0;Abicha/Elgraoui;Benesh/Partain;0
13.97222222222222;5.032258064516129;135.48387096774192;36935.48387096774;0;5;8;10;2;2;30;2;2;3;0;56;2024-08-01;12:00:00;MAR;Mohammed;Abicha;Zouheir;Elgraoui;1128.0;960.0;;28.5;0.0;11.2;0.0;25.6;0.0;0;Abicha/Elgraoui;Alayo/Diaz;0
12.7;9.666666666666666;170.88888888888889;17777.777777777777;0;52;9;9;4;2;30;0;0;0;6;24;2022-10-14;10:50:00;MDV;Adam;Naseem;Sajid;Ismail;840.0;1140.0;;25.9;0.3;34.3;0.3;50.0;11.0;0;Adam/Ismail;Evandro/Vinicius;0
12.7;9.666666666666666;170.88888888888889;17777.777777777777;0;52;9;15;2;3;29;0;0;0;5;45;2022-10-14;16:30:00;MDV;Adam;Naseem;Sajid;Ismail;1320.0;720.0;;26.5;0.3;38.0;0.3;54.0;28.0;0;Adam/Ismail;J. Surin/N. Banlue;0
7.0;9.0;600.0;600000.0;0;51;7;37;0;2;54;7;17;28;3;66;2024-11-07;10:00:00;BRA;Adelmo ;Goncalves Folha Neto;Andre;Loyola Stein;1136.0;1096.0;540.0;32.7;0.0;9.4;0.0;24.5;28.0;1;Adelmo/Andre;Fokerots/Plavins;1
7.0;9.0;600.0;600000.0;0;51;12;30;3;1;50;7;17;33;0;72;2024-11-07;19:00:00;BRA;Adelmo ;Goncalves Folha Neto;Andre;Loyola Stein;983.0;1156.0;827.0;26.8;0.4;2.4;0.4;16.9;22.0;0;Adelmo/Andre;Mol, A./Sørum, C.;1
7.0;9.0;600.0;600000.0;0;51;4;23;1;2;42;6;12;12;1;35;2024-11-08;14:00:00;BRA;Adelmo ;Goncalves Folha Neto;Andre;Loyola Stein;931.0;1205.0;;28.8;0.3;2.1;0.3;11.5;17.0;1;Adelmo/Andre;Huster/Just;0
7.0;9.0;600.0;600000.0;0;51;12;38;1;2;51;3;11;35;1;81;2024-11-09;09:00:00;BRA;Adelmo ;Goncalves Folha Neto;Andre;Loyola Stein;1071.0;945.0;879.0;23.1;0.0;15.3;0.0;32.4;25.0;0;Adelmo/Andre;Popov/Reznik;1
41.36666666666667;13.5;247.25;71250.0;0;52;8;21;2;0;41;5;13;19;1;38;2025-03-20;15:00:00;BRA;Adelmo ;Goncalves Folha Neto;Mateus;De Paula Dultra;894.0;1140.0;;31.5;0.0;20.0;0.0;52.2;11.0;1;Adelmo/Mateus;Cottafava/Dal Corso;0
41.36666666666667;13.5;247.25;71250.0;0;52;7;37;3;4;53;4;28;39;3;65;2025-03-21;09:00:00;BRA;Adelmo ;Goncalves Folha Neto;Mateus;De Paula Dultra;1050.0;1048.0;536.0;28.8;0.0;7.8;0.0;29.5;23.0;1;Adelmo/Mateus;Bedritis/Rinkevics;1
41.36666666666667;13.5;247.25;71250.0;0;52;3;25;2;2;41;4;11;26;2;45;2025-03-22;10:00:00;BRA;Mateus;De Paula Dultra;Adelmo ;Goncalves Folha Neto;1018.0;968.0;;32.2;0.0;9.9;0.0;31.0;14.0;1;Adelmo/Mateus;Immers/Penninga;0
41.36666666666667;13.5;247.25;71250.0;0;52;12;32;3;2;53;2;25;42;1;76;2025-03-22;17:00:00;BRA;Adelmo ;Goncalves Folha Neto;Mateus;De Paula Dultra;1311.0;1052.0;716.0;30.7;0.0;19.9;0.0;40.3;23.0;0;Adelmo/Mateus;Friedli/Haussener;1
25.03703703703704;15.56;386.72;216800.0;0;52;11;22;2;3;38;0;0;0;0;46;2022-04-15;11:20:00;BRA;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;1260.0;1200.0;;22.6;0.0;7.2;0.0;25.9;29.0;0;Adrielson/Arthur;Bryl/Łosiak;0
25.03703703703704;15.56;386.72;216800.0;0;52;9;25;1;0;38;0;0;0;0;46;2022-04-15;16:00:00;BRA;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;1140.0;1200.0;;20.9;0.0;11.4;0.0;28.8;32.0;0;Adrielson/Arthur;Breer/Krattiger;0
25.03703703703704;15.56;386.72;216800.0;0;51;12;23;4;1;33;3;3;0;0;45;2022-11-10;12:00:00;BRA;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;960.0;900.0;;29.7;0.1;10.5;0.1;29.5;26.0;0;Adrielson/Arthur;Berntsen/Mol, H.;0
25.03703703703704;15.56;386.72;216800.0;0;51;13;24;5;1;37;6;6;0;0;51;2022-11-10;19:00:00;BRA;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;1140.0;1020.0;;23.0;0.0;6.3;0.0;11.2;24.0;0;Adrielson/Arthur;Ermacora/Pristauz;0
25.03703703703704;15.56;386.72;216800.0;0;51;8;33;3;2;49;1;1;0;0;64;2022-11-11;12:00:00;BRA;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;1380.0;1320.0;780.0;29.2;0.0;11.2;0.0;29.9;42.0;0;Adrielson/Arthur;Renato/Vitor Felipe;1
25.03703703703704;15.56;386.72;216800.0;0;52;12;31;3;2;56;5;14;28;0;58;2023-03-17;11:30:00;BRA;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;1196.0;764.0;666.0;26.4;0.0;16.9;0.0;32.0;17.0;0;Adrielson/Arthur;Nõlvak/Tiisaar;1
25.03703703703704;15.56;386.72;216800.0;0;52;8;38;5;3;57;5;22;34;0;75;2023-03-17;17:30:00;BRA;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;1237.0;1170.0;927.0;23.5;0.0;14.5;0.0;33.5;23.0;0;Adrielson/Arthur;Hörl/Horst;1
25.03703703703704;15.56;386.72;216800.0;0;51;10;29;3;1;56;6;19;24;1;63;2023-11-23;16:00:00;BRA;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;1122.0;1361.0;722.0;27.8;0.0;16.5;0.0;35.3;32.0;0;Adrielson/Arthur;Boermans/de Groot;1
25.03703703703704;15.56;386.72;216800.0;0;51;9;35;2;2;56;11;30;30;0;76;2023-11-24;11:00:00;BRA;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;1282.0;1282.0;890.0;31.0;0.0;16.4;0.0;37.4;22.0;1;Adrielson/Arthur;Guto/Pedro Solberg;1
25.03703703703704;15.56;386.72;216800.0;0;51;13;26;1;1;38;4;9;15;0;55;2023-11-24;19:00:00;BRA;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;1148.0;1190.0;;26.4;0.0;7.9;0.0;14.8;25.0;0;Adrielson/Arthur;Perusic/Schweiner;0
25.03703703703704;15.56;386.72;216800.0;0;51;5;30;2;1;49;7;15;17;2;54;2023-11-25;12:00:00;BRA;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;1138.0;1048.0;796.0;30.6;0.0;18.8;0.0;41.0;27.0;1;Adrielson/Arthur;Brouwer/Meeuwsen;1
25.03703703703704;15.56;386.72;216800.0;0;51;13;26;2;0;33;0;3;24;1;61;2023-11-25;19:00:00;BRA;Arthur;Da Silva Mariano;Adrielson ;Dos Santos Silva;1275.0;1086.0;;25.8;0.0;11.5;0.0;21.6;16.0;0;Adrielson/Arthur;Andre/George;0
25.03703703703704;15.56;386.72;216800.0;0;51;5;28;1;1;41;5;12;11;2;46;2024-07-11;09:30:00;BRA;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;1210.0;1185.0;;26.3;0.0;12.8;0.0;27.4;15.0;1;Adrielson/Arthur;Andre/George;0
25.03703703703704;15.56;386.72;216800.0;0;51;3;31;5;1;42;2;8;13;2;42;2024-07-12;11:30:00;BRA;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;1476.0;1238.0;;31.0;0.0;18.2;0.0;34.9;25.0;0;Adrielson/Arthur;Bryl/Łosiak;0
25.03703703703704;15.56;386.72;216800.0;0;51;3;21;1;1;31;4;5;3;4;44;2024-07-13;10:00:00;BRA;Arthur;Da Silva Mariano;Adrielson ;Dos Santos Silva;1059.0;1027.0;;25.2;0.0;18.4;0.0;38.9;31.0;0;Adrielson/Arthur;Gavira/Herrera;0
25.03703703703704;15.56;386.72;216800.0;0;51;6;28;6;3;42;3;5;13;0;43;2024-08-22;14:00:00;BRA;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;1165.0;937.0;;20.1;0.0;20.2;0.0;43.9;18.0;1;Adrielson/Arthur;Gavira/Herrera;0
25.03703703703704;15.56;386.72;216800.0;0;51;9;20;3;1;31;3;11;7;2;36;2024-08-22;19:00:00;BRA;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;790.0;1113.0;;20.5;0.0;17.1;0.0;29.9;17.0;0;Adrielson/Arthur;Mol, A./Sørum, C.;0
25.03703703703704;15.56;386.72;216800.0;0;51;10;33;2;2;57;6;20;23;1;63;2024-08-23;19:00:00;BRA;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;1061.0;1035.0;985.0;19.1;0.0;15.7;0.0;38.9;34.0;0;Adrielson/Arthur;Luini/Penninga;1
25.03703703703704;15.56;386.72;216800.0;0;51;5;25;2;2;43;5;14;18;3;45;2024-08-24;13:00:00;BRA;Arthur;Da Silva Mariano;Adrielson ;Dos Santos Silva;1233.0;1336.0;;26.4;0.0;22.2;0.0;41.8;19.0;1;Adrielson/Arthur;Arthur Lanci/Evandro;0
25.03703703703704;15.56;386.72;216800.0;0;51;7;20;2;1;30;2;9;13;3;42;2024-08-24;18:00:00;BRA;Arthur;Da Silva Mariano;Adrielson ;Dos Santos Silva;932.0;979.0;;27.1;0.0;15.2;0.0;30.2;20.0;0;Adrielson/Arthur;Boermans/de Groot;0
25.03703703703704;15.56;386.72;216800.0;0;51;9;21;2;2;42;4;9;34;1;46;2024-10-17;16:00:00;BRA;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;956.0;1215.0;;26.8;0.0;12.6;0.0;28.8;11.0;1;Adrielson/Arthur;Sedlak/Sepka;0
25.03703703703704;15.56;386.72;216800.0;0;51;5;28;8;3;55;6;16;29;1;55;2024-10-18;12:00:00;BRA;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;990.0;1288.0;759.0;29.9;0.0;16.4;0.0;37.1;11.0;1;Adrielson/Arthur;Amieva/Bueno;1
25.03703703703704;15.56;386.72;216800.0;0;51;13;20;7;2;36;4;16;22;2;55;2024-10-18;18:00:00;BRA;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;995.0;1065.0;;25.5;0.0;12.1;0.0;23.0;14.0;0;Adrielson/Arthur;Åhman/Hellvig;0
25.03703703703704;15.56;386.72;216800.0;0;51;2;27;0;1;41;4;16;24;1;38;2024-10-19;11:00:00;BRA;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;1062.0;1045.0;;30.6;0.0;16.3;0.0;37.8;19.0;1;Adrielson/Arthur;Campos/Pedrosa;0
25.03703703703704;15.56;386.72;216800.0;0;51;9;16;5;0;30;3;4;0;3;37;2024-10-19;18:00:00;BRA;Arthur;Da Silva Mariano;Adrielson ;Dos Santos Silva;957.0;1079.0;;25.7;0.0;14.5;0.0;28.4;22.0;0;Adrielson/Arthur;Ahmed/Cherif;0
25.03703703703704;15.56;386.72;216800.0;0;51;5;22;2;0;41;8;16;24;2;42;2024-11-07;17:00:00;BRA;Arthur;Da Silva Mariano;Adrielson ;Dos Santos Silva;1170.0;1063.0;;29.8;0.0;5.2;0.0;9.0;14.0;1;Adrielson/Arthur;Popov/Reznik;0
25.03703703703704;15.56;386.72;216800.0;0;51;8;31;3;2;52;8;17;17;1;61;2024-11-08;13:00:00;BRA;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;977.0;1005.0;922.0;29.5;0.0;2.5;0.0;17.3;21.0;0;Adrielson/Arthur;Capogrosso N./Capogrosso T.;1
25.03703703703704;15.56;386.72;216800.0;0;51;12;37;4;4;57;5;17;22;2;66;2024-11-09;10:00:00;BRA;Arthur;Da Silva Mariano;Adrielson ;Dos Santos Silva;1203.0;888.0;852.0;24.2;0.0;15.3;0.0;33.5;28.0;0;Adrielson/Arthur;Fokerots/Plavins;1
25.03703703703704;15.56;386.72;216800.0;0;51;11;17;4;0;31;2;10;23;3;50;2025-03-27;11:30:00;BRA;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;1002.0;1067.0;;33.6;0.0;17.0;0.0;42.5;14.0;0;Adrielson/Arthur;Perusic/Schweiner;0
25.03703703703704;15.56;386.72;216800.0;0;51;12;19;2;2;37;8;21;27;1;52;2025-03-28;09:00:00;BRA;Arthur;Da Silva Mariano;Adrielson ;Dos Santos Silva;1187.0;1271.0;;30.3;0.0;19.0;0.0;45.0;9.0;0;Adrielson/Arthur;Bryl/Łosiak;0
25.03703703703704;15.56;386.72;216800.0;0;51;7;22;1;2;37;2;3;6;2;40;2025-04-10;10:40:00;BRA;Arthur;Da Silva Mariano;Adrielson ;Dos Santos Silva;990.0;1247.0;;25.8;0.0;11.5;0.0;13.3;17.0;0;Adrielson/Arthur;Pfretzschner, L./Winter;0
25.03703703703704;15.56;386.72;216800.0;0;51;15;22;1;0;33;0;13;20;3;51;2025-04-11;10:00:00;BRA;Arthur;Da Silva Mariano;Adrielson ;Dos Santos Silva;1034.0;995.0;;23.5;0.0;13.4;0.0;19.1;13.0;0;Adrielson/Arthur;Fokerots/Plavins;0
25.03703703703704;15.56;386.72;216800.0;0;51;7;26;4;1;40;4;16;10;4;42;2025-04-17;11:30:00;BRA;Arthur;Da Silva Mariano;Adrielson ;Dos Santos Silva;1185.0;1164.0;;32.2;0.0;7.8;0.0;26.3;14.0;0;Adrielson/Arthur;Budinger/Evans;0
25.03703703703704;15.56;386.72;216800.0;0;51;8;26;3;1;41;4;19;21;1;48;2025-04-18;09:00:00;BRA;Adrielson ;Dos Santos Silva;Arthur;Da Silva Mariano;941.0;1189.0;;28.4;0.1;9.4;0.1;24.8;12.0;1;Adrielson/Arthur;Campos/Pedrosa;0
25.03703703703704;15.56;386.72;216800.0;0;51;10;25;2;1;35;5;13;13;0;48;2025-04-18;15:00:00;BRA;Arthur;Da Silva Mariano;Adrielson ;Dos Santos Silva;968.0;1065.0;;29.7;0.0;2.6;0.0;14.8;21.0;0;Adrielson/Arthur;Carracher/Nicolaidis;0
3.4693877551020407;4.425531914893617;503.48936170212767;1504255.319148936;1;4;3;23;3;5;40;1;1;0;0;38;2019-06-28;12:00:00;BRA;Eduarda;Santos Lisboa;Agatha;Bednarczuk;900.0;960.0;;20.4;0.0;9.4;0.0;25.2;21.0;1;Agatha/Duda;Leila/Maylen;0
